,city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population_2019,is_last,order_for_place,place_type,state,City,State,Is_capital,Is_top_5,IDHM,IDHM_ranking,IDHM_longevity,Age_until_1,Age_1-4,Age_5-9,Age_10-14,Age_15-69,Age_60+,Population,Tourism_category,Rural_urban,Hotels,Companies,Cars,Motorcycles,Latitude,Longitude
5908,Osasco,3534401,321,45.96101,2020-04-21,0.0841,27,698418.0,False,28,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5909,Osasco,3534401,301,43.0974,2020-04-20,0.0897,27,698418.0,False,27,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5910,Osasco,3534401,269,38.51562,2020-04-19,0.1004,27,698418.0,False,26,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5911,Osasco,3534401,253,36.22473,2020-04-18,0.0909,23,698418.0,False,25,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5912,Osasco,3534401,224,32.07248,2020-04-17,0.0893,20,698418.0,False,24,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5913,Osasco,3534401,203,29.06569,2020-04-16,0.0887,18,698418.0,False,23,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5914,Osasco,3534401,172,24.62709,2020-04-15,0.093,16,698418.0,False,22,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5915,Osasco,3534401,144,20.61803,2020-04-14,0.0903,13,698418.0,False,21,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5916,Osasco,3534401,139,19.90212,2020-04-13,0.0791,11,698418.0,False,20,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5917,Osasco,3534401,129,18.47031,2020-04-12,0.0698,9,698418.0,False,19,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5918,Osasco,3534401,127,18.18395,2020-04-11,0.063,8,698418.0,False,18,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5919,Osasco,3534401,121,17.32487,2020-04-10,0.0661,8,698418.0,False,17,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5920,Osasco,3534401,107,15.32034,2020-04-09,0.0654,7,698418.0,False,16,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5921,Osasco,3534401,99,14.17489,2020-04-08,0.0606,6,698418.0,False,15,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5922,Osasco,3534401,84,12.02718,2020-04-07,0.0476,4,698418.0,False,14,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5923,Osasco,3534401,71,10.16583,2020-04-06,0.0423,3,698418.0,False,13,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5924,Osasco,3534401,69,9.87947,2020-04-05,0.0435,3,698418.0,False,12,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5925,Osasco,3534401,62,8.87721,2020-04-04,0.0323,2,698418.0,False,11,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5926,Osasco,3534401,57,8.1613,2020-04-03,0.0526,3,698418.0,False,10,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5927,Osasco,3534401,51,7.30222,2020-04-02,0.0588,3,698418.0,False,9,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5928,Osasco,3534401,43,6.15677,2020-04-01,0.0465,2,698418.0,False,8,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5929,Osasco,3534401,33,4.72496,2020-03-31,0.0606,2,698418.0,False,7,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5930,Osasco,3534401,15,2.14771,2020-03-30,0.0667,1,698418.0,False,6,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5931,Osasco,3534401,4,0.57272,2020-03-27,,0,698418.0,False,5,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5932,Osasco,3534401,3,0.42954,2020-03-26,,0,698418.0,False,4,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5933,Osasco,3534401,3,0.42954,2020-03-25,0.3333,1,698418.0,False,3,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5934,Osasco,3534401,1,0.14318,2020-03-20,,0,698418.0,False,2,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
5935,Osasco,3534401,1,0.14318,2020-03-18,,0,698418.0,False,1,city,SP,Osasco,SP,0,1,0.78,174.0,0.84,8089.0,32305.0,42733.0,49379.0,420590.0,62972.0,616068.0,4,Urbano,2.0,15315.0,283641.0,73477.0,-23.533612,-46.78881014
6087,Ribeirão Preto,3543402,88,12.51257,2020-04-23,0.0568,5,703293.0,True,27,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6088,Ribeirão Preto,3543402,86,12.22819,2020-04-22,0.0581,5,703293.0,False,26,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6089,Ribeirão Preto,3543402,84,11.94381,2020-04-21,0.0595,5,703293.0,False,25,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6090,Ribeirão Preto,3543402,81,11.51725,2020-04-20,0.0617,5,703293.0,False,24,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6091,Ribeirão Preto,3543402,80,11.37506,2020-04-19,0.0625,5,703293.0,False,23,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6092,Ribeirão Preto,3543402,76,10.80631,2020-04-18,0.0658,5,703293.0,False,22,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6093,Ribeirão Preto,3543402,72,10.23755,2020-04-17,0.0694,5,703293.0,False,21,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6094,Ribeirão Preto,3543402,68,9.6688,2020-04-16,0.0735,5,703293.0,False,20,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6095,Ribeirão Preto,3543402,65,9.24224,2020-04-15,0.0769,5,703293.0,False,19,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6096,Ribeirão Preto,3543402,53,7.53598,2020-04-14,0.0755,4,703293.0,False,18,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6097,Ribeirão Preto,3543402,44,6.25628,2020-04-13,0.0909,4,703293.0,False,17,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6098,Ribeirão Preto,3543402,43,6.11409,2020-04-12,0.093,4,703293.0,False,16,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6099,Ribeirão Preto,3543402,36,5.11878,2020-04-11,0.1111,4,703293.0,False,15,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6100,Ribeirão Preto,3543402,36,5.11878,2020-04-10,0.1111,4,703293.0,False,14,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6101,Ribeirão Preto,3543402,36,5.11878,2020-04-09,0.1111,4,703293.0,False,13,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6102,Ribeirão Preto,3543402,36,5.11878,2020-04-08,0.0833,3,703293.0,False,12,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6103,Ribeirão Preto,3543402,29,4.12346,2020-04-07,0.069,2,703293.0,False,11,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6104,Ribeirão Preto,3543402,28,3.98127,2020-04-06,0.0357,1,703293.0,False,10,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6105,Ribeirão Preto,3543402,25,3.55471,2020-04-05,0.04,1,703293.0,False,9,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6106,Ribeirão Preto,3543402,24,3.41252,2020-04-04,0.0417,1,703293.0,False,8,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6107,Ribeirão Preto,3543402,15,2.13282,2020-04-03,0.0667,1,703293.0,False,7,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6108,Ribeirão Preto,3543402,11,1.56407,2020-04-02,0.0909,1,703293.0,False,6,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6109,Ribeirão Preto,3543402,8,1.13751,2020-04-01,0.125,1,703293.0,False,5,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6110,Ribeirão Preto,3543402,6,0.85313,2020-03-31,0.1667,1,703293.0,False,4,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6111,Ribeirão Preto,3543402,5,0.71094,2020-03-30,0.2,1,703293.0,False,3,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6112,Ribeirão Preto,3543402,3,0.42656,2020-03-27,0.3333,1,703293.0,False,2,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6113,Ribeirão Preto,3543402,1,0.14219,2020-03-26,1.0,1,703293.0,False,1,city,SP,Ribeirão Preto,SP,0,0,0.8,43.0,0.8440000000000001,6977.0,27081.0,36260.0,41173.0,397212.0,74376.0,583079.0,5,Urbano,5.0,32502.0,297984.0,139841.0,-21.1848345,-47.80547592
6173,Santo André,3547809,286,39.79003,2020-04-23,0.0524,15,718773.0,True,33,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6174,Santo André,3547809,275,38.25965,2020-04-22,0.0509,14,718773.0,False,32,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6175,Santo André,3547809,270,37.56402,2020-04-21,0.0519,14,718773.0,False,31,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6176,Santo André,3547809,257,35.75538,2020-04-20,0.0467,12,718773.0,False,30,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6177,Santo André,3547809,247,34.36412,2020-04-19,0.0486,12,718773.0,False,29,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6178,Santo André,3547809,236,32.83373,2020-04-18,0.0508,12,718773.0,False,28,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6179,Santo André,3547809,222,30.88597,2020-04-17,0.045,10,718773.0,False,27,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6180,Santo André,3547809,205,28.52083,2020-04-16,0.0341,7,718773.0,False,26,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6181,Santo André,3547809,186,25.87743,2020-04-15,0.0323,6,718773.0,False,25,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6182,Santo André,3547809,160,22.26016,2020-04-14,0.025,4,718773.0,False,24,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6183,Santo André,3547809,150,20.8689,2020-04-13,0.0267,4,718773.0,False,23,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6184,Santo André,3547809,147,20.45152,2020-04-12,0.0204,3,718773.0,False,22,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6185,Santo André,3547809,142,19.75589,2020-04-11,0.0211,3,718773.0,False,21,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6186,Santo André,3547809,139,19.33851,2020-04-10,0.0216,3,718773.0,False,20,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6187,Santo André,3547809,130,18.08638,2020-04-09,0.0231,3,718773.0,False,19,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6188,Santo André,3547809,113,15.72124,2020-04-08,0.0265,3,718773.0,False,18,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6189,Santo André,3547809,98,13.63435,2020-04-07,0.0306,3,718773.0,False,17,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6190,Santo André,3547809,74,10.29532,2020-04-06,0.0405,3,718773.0,False,16,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6191,Santo André,3547809,72,10.01707,2020-04-05,0.0417,3,718773.0,False,15,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6192,Santo André,3547809,76,10.57357,2020-04-04,0.0395,3,718773.0,False,14,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6193,Santo André,3547809,70,9.73882,2020-04-03,0.0286,2,718773.0,False,13,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6194,Santo André,3547809,59,8.20843,2020-04-02,0.0339,2,718773.0,False,12,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6195,Santo André,3547809,51,7.09543,2020-04-01,0.0392,2,718773.0,False,11,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6196,Santo André,3547809,48,6.67805,2020-03-31,0.0208,1,718773.0,False,10,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6197,Santo André,3547809,40,5.56504,2020-03-30,,0,718773.0,False,9,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6198,Santo André,3547809,17,2.36514,2020-03-27,,0,718773.0,False,8,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6199,Santo André,3547809,16,2.22602,2020-03-26,,0,718773.0,False,7,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6200,Santo André,3547809,17,2.36514,2020-03-25,,0,718773.0,False,6,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6201,Santo André,3547809,3,0.41738,2020-03-20,,0,718773.0,False,5,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6202,Santo André,3547809,2,0.27825,2020-03-19,,0,718773.0,False,4,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6203,Santo André,3547809,6,0.83476,2020-03-18,,0,718773.0,False,3,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6204,Santo André,3547809,1,0.13913,2020-03-17,,0,718773.0,False,2,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6205,Santo André,3547809,1,0.13913,2020-03-16,,0,718773.0,False,1,city,SP,Santo André,SP,0,1,0.815,14.0,0.861,7233.0,29315.0,38363.0,44476.0,436194.0,89466.0,645047.0,4,Urbano,0.0,24972.0,372303.0,78150.0,-23.65751,-46.53087426
6466,Sorocaba,3552205,58,8.53722,2020-04-23,0.2069,12,679378.0,True,26,city,SP,Sorocaba,SP,0,0,0.8,48.0,0.843,7054.0,28554.0,38656.0,46466.0,387876.0,62836.0,571442.0,4,Urbano,2.0,23666.0,307611.0,91288.0,-23.499323,-47.45785325
6467,Sorocaba,3552205,56,8.24283,2020-04-22,0.2143,12,679378.0,False,25,city,SP,Sorocaba,SP,0,0,0.8,48.0,0.843,7054.0,28554.0,38656.0,46466.0,387876.0,62836.0,571442.0,4,Urbano,2.0,23666.0,307611.0,91288.0,-23.499323,-47.45785325
6468,Sorocaba,3552205,56,8.24283,2020-04-21,0.2143,12,679378.0,False,24,city,SP,Sorocaba,SP,0,0,0.8,48.0,0.843,7054.0,28554.0,38656.0,46466.0,387876.0,62836.0,571442.0,4,Urbano,2.0,23666.0,307611.0,91288.0,-23.499323,-47.45785325
6469,Sorocaba,3552205,50,7.35967,2020-04-20,0.18,9,679378.0,False,23,city,SP,Sorocaba,SP,0,0,0.8,48.0,0.843,7054.0,28554.0,38656.0,46466.0,387876.0,62836.0,571442.0,4,Urbano,2.0,23666.0,307611.0,91288.0,-23.499323,-47.45785325
